method,planner_score,planner_alpha,planning_horizon,task,visual_condition,success_mean,success_std,success_stderr,success_count,return_mean,return_std,return_stderr,return_count,episode_length_mean,episode_length_std,episode_length_stderr,episode_length_count,final_distance_to_goal_mean,final_distance_to_goal_std,final_distance_to_goal_stderr,final_distance_to_goal_count,mean_action_norm_mean,mean_action_norm_std,mean_action_norm_stderr,mean_action_norm_count,mean_action_deviation_from_bc_mean,mean_action_deviation_from_bc_std,mean_action_deviation_from_bc_stderr,mean_action_deviation_from_bc_count,mean_selected_planner_score_mean,mean_selected_planner_score_std,mean_selected_planner_score_stderr,mean_selected_planner_score_count,mean_predicted_value_mean,mean_predicted_value_std,mean_predicted_value_stderr,mean_predicted_value_count,mean_policy_entropy_mean,mean_policy_entropy_std,mean_policy_entropy_stderr,mean_policy_entropy_count,mean_prediction_latent_mse_mean,mean_prediction_latent_mse_std,mean_prediction_latent_mse_stderr,mean_prediction_latent_mse_count,mean_decision_kl_mean,mean_decision_kl_std,mean_decision_kl_stderr,mean_decision_kl_count,mean_action_mse_mean,mean_action_mse_std,mean_action_mse_stderr,mean_action_mse_count,success_ci_low,success_ci_high
bc_plus_vjepa_cem,cem_value,0.01,1,ALL,clean,0.08888888888888889,0.28617761611461456,0.030165769409316267,90,330.42923521586164,315.58427170092443,33.265503076678044,90,190.92222222222222,30.995189107589436,3.267179802920812,90,0.1860757322907294,0.11666835128729924,0.012297924030816773,90,0.8412728811083126,0.2720584559704567,0.028677479252509262,90,0.2426300607943797,0.0724466503398615,0.007636547464125798,90,-0.6745045181848691,0.1262384314150374,0.013306699050615697,90,0.6752578711443706,0.12610973760727617,0.013293133532172851,90,-4.596834957491505,1.862879267383994,0.19636471636130803,90,0.009010139839718786,0.0033694176705523944,0.0003551678075788139,90,67.92788843050717,152.10050743106532,16.032801224984414,90,0.007428583635162259,0.00837876353552084,0.000883199224940366,90,0.03333333333333333,0.15555555555555556
bc_plus_de_vjepa_cem,cem_value,0.01,1,ALL,clean,0.08888888888888889,0.28617761611461456,0.030165769409316267,90,354.3911520822363,297.4662192347229,31.35569265802379,90,191.0888888888889,30.79604689517046,3.2461883706031776,90,0.16126601057069906,0.08159990348819379,0.008601385062420367,90,0.8041301402812351,0.2870387981032384,0.03025654596144842,90,0.2286004040400269,0.07974369306344069,0.008405723303794755,90,-0.6874387392827158,0.14223445900220066,0.014992828406959813,90,0.6881415331316941,0.14210689250660546,0.014979381717652923,90,-4.79470603551026,1.871753689321793,0.19730016256933502,90,0.007656580527118331,0.0032425162713249204,0.00034179122558477556,90,75.83531839550179,175.7038119383146,18.520807976631946,90,0.008479178332729678,0.010770406966276952,0.0011353005780126498,90,0.03333333333333333,0.15555555555555556
bc_plus_vjepa_cem,cem_value,0.1,1,ALL,clean,0.7111111111111111,0.4557853931339367,0.048043998884617,90,407.6865795155289,376.6036821525164,39.697513693601856,90,114.34444444444445,59.205253545954,6.240781688432502,90,0.05941404676059948,0.06375668750189682,0.006720544952452828,90,0.8645751412439662,0.24405219702535422,0.025725360352276315,90,0.026943902602637144,0.009771323202168223,0.0010299879024167175,90,-0.6129036287372152,0.11756959445805544,0.012392923402325494,90,0.6130203522977757,0.11754152874922198,0.0123899650168568,90,-6.065791548774906,2.3242220822535566,0.24499451893268184,90,0.004306788556326122,0.0014596821226845822,0.00015386400558375379,90,2.317816248587186,2.923097131694454,0.3081214919353213,90,0.0014073167795198023,0.0012251884381635704,0.00012914620091670822,90,0.6111111111111112,0.8111111111111111
bc_plus_de_vjepa_cem,cem_value,0.1,1,ALL,clean,0.7555555555555555,0.43216494747112666,0.04555418529652616,90,408.6337516447951,403.37700417690326,42.51966963114227,90,106.9888888888889,55.70861076492845,5.872203176698298,90,0.0528752415988524,0.0555625796587331,0.005856810146537923,90,0.8577699595872023,0.25747956618390694,0.027140729336440485,90,0.027841141498333777,0.009752531690125313,0.0010280071031255815,90,-0.6064341766539667,0.11468140195918773,0.012088481181744319,90,0.6065540793894899,0.11465041106106676,0.012085214454251102,90,-6.077079583829657,2.4210264661027847,0.25519859694777447,90,0.003931468090168953,0.0011213379128852518,0.00011819939438056226,90,2.084095939013857,2.5006038826221078,0.26358679316487343,90,0.0013987656039771265,0.0011571490238069524,0.00012197421691567913,90,0.6663888888888889,0.8444444444444444
bc_plus_vjepa_cem,cem_value,0.01,3,ALL,clean,0.08888888888888889,0.28617761611461456,0.030165769409316267,90,229.1733416337509,159.26483901713843,16.78798808247367,90,190.44444444444446,30.94580660311028,3.2619744298968922,90,0.20975739110857702,0.15274081016078875,0.016100295058916057,90,0.9823780161269675,0.19222709833394233,0.020262515291347205,90,0.4056786919979203,0.03996223465940088,0.0042123893971276645,90,-1.8232288622419077,0.38641481918605214,0.04073169834233521,90,1.8246241575152204,0.3863648181762117,0.040726427773121736,90,-4.184508650828987,1.9898611390365886,0.20974978089375365,90,0.009797292346018395,0.002974438170587844,0.0003135333126134014,90,45.62521291057379,87.64241478442963,9.238321678533756,90,0.007094456050983077,0.00628182224907326,0.0006621622054464351,90,0.03333333333333333,0.14444444444444443
bc_plus_de_vjepa_cem,cem_value,0.01,3,ALL,clean,0.044444444444444446,0.20723493215097802,0.021844479878251586,90,265.9722881489076,202.8612111419935,21.383449203634225,90,195.32222222222222,22.637260612537688,2.3861767840812496,90,0.21088264668118034,0.1467830309756337,0.015472289991534988,90,0.9489957028147635,0.2141425130296115,0.02257260283486188,90,0.40984882663490013,0.056784693192498625,0.005985632224071795,90,-1.8837804597797196,0.414877804844454,0.04373196046531045,90,1.8851522505582798,0.41476648341564865,0.04372022615639681,90,-4.105114143206047,1.694983786612698,0.1786669787584314,90,0.008499614586725475,0.00295759119516573,0.0003117574854794428,90,65.0625993782804,132.1427243694178,13.92906617423992,90,0.009083227454671954,0.010311662542064242,0.0010869446698654943,90,0.011111111111111112,0.08888888888888889
bc_plus_vjepa_cem,cem_value,0.1,3,ALL,clean,0.3333333333333333,0.47404546313997725,0.04996877926639077,90,426.09503817388855,385.90788164560274,40.678262433693085,90,161.43333333333334,56.835668892227936,5.991005534620643,90,0.11222098333493478,0.08595537139045525,0.00906049169065043,90,0.8422450517367361,0.2381706801471092,0.025105394037877066,90,0.1438389226089269,0.05904998885752912,0.006224415353245202,90,-1.8661310522817773,0.4283880986261577,0.045156070472250225,90,1.8684344875850858,0.42763015973459617,0.045076176698098304,90,-5.666077727091858,2.1299175966371875,0.22451302779484344,90,0.006257934203375005,0.0026984707822269227,0.000284443795708443,90,10.196344670907537,22.715528577014684,2.394426951933665,90,0.002994419944007908,0.003133815926994042,0.00033033320323377067,90,0.23333333333333334,0.43333333333333335
bc_plus_de_vjepa_cem,cem_value,0.1,3,ALL,clean,0.2,0.4022409138923946,0.0423999152002544,90,442.9536710617892,431.95212365617954,45.53175169667419,90,178.2111111111111,47.19705152770524,4.975006055729272,90,0.12039846480680078,0.07136192711126213,0.007522207596350281,90,0.7794507747664431,0.25127602701828555,0.02648681889252635,90,0.140061960117717,0.06042132347244646,0.006368966713824159,90,-1.9384428467135437,0.4411033505971703,0.046496375713961736,90,1.9405873236801126,0.4401504602436511,0.046395932251377614,90,-5.466437309482245,1.649958906394157,0.17392093966286976,90,0.006362837395245326,0.002558211165477567,0.00026965913395276744,90,14.622649295727623,27.90850907761861,2.9418151594919917,90,0.004396809258486707,0.004510051617577249,0.0004754011825490266,90,0.12222222222222222,0.28888888888888886
bc_plus_vjepa_cem,cem_value,0.01,5,ALL,clean,0.12222222222222222,0.3293772734489573,0.03471941311982697,90,268.3764560654692,197.95386207274777,20.866169192556765,90,185.33333333333334,39.987357552668364,4.215037582598949,90,0.19452002430509363,0.13615815619085608,0.014352329852402037,90,0.9878429213003388,0.17161074559807188,0.01808936090165406,90,0.3888354057340209,0.03661651201261315,0.003859719264359122,90,-2.896097457777534,0.6382754038027245,0.06728013501601024,90,2.8973023166947187,0.6382505775857512,0.0672775181029662,90,-4.600469866291302,2.0410647324047604,0.21514711354137084,90,0.0090596217188703,0.0029812169164926713,0.00031424785517136116,90,32.5679941853713,74.82543499574238,7.887293383313913,90,0.005802742878111631,0.006320611043113059,0.0006662509033416662,90,0.06666666666666667,0.2
bc_plus_de_vjepa_cem,cem_value,0.01,5,ALL,clean,0.03333333333333333,0.18051113445691194,0.01902754426349144,90,267.30189941278894,220.4714466610306,23.239731016039382,90,195.84444444444443,23.019733162146547,2.4264929307231076,90,0.21483103366923853,0.1457482886445832,0.015363218572951271,90,0.9373110675849249,0.17843415890887895,0.018808611817616082,90,0.39112134750218214,0.040656787876533367,0.004285601734538869,90,-3.0040093493252895,0.6533522264953191,0.06886937166891395,90,3.005220459907191,0.6533275617013546,0.06886677177134908,90,-4.333928253818496,1.497512194687865,0.15785164530303852,90,0.0084146069419889,0.0024688159658054223,0.0002602360525244503,90,27.625631417199223,69.81233463863622,7.358866207731948,90,0.005691698059875778,0.005691088591468297,0.0005998934104946441,90,0.0,0.07777777777777778
bc_plus_vjepa_cem,cem_value,0.1,5,ALL,clean,0.2,0.4022409138923946,0.0423999152002544,90,362.0116560305601,296.17526180247665,31.219613796416436,90,177.48888888888888,46.9262496782336,4.946461034432057,90,0.15320377781421918,0.112525218423384,0.011861199480861152,90,0.8595252256160697,0.22354978030808387,0.02356421587346009,90,0.23192907046361977,0.06786528162839547,0.007153628799817018,90,-2.9311497857733575,0.6806506005328733,0.07174687294817655,90,2.936063911696022,0.6795942291733994,0.07163552162981303,90,-5.141341734275073,2.0326575118892025,0.21426091468735556,90,0.007589528799594282,0.002960453816221305,0.0003120592322332286,90,12.508877780975814,21.148766089892018,2.2292756848730697,90,0.004081475282847786,0.003724302604564454,0.0003925759642040361,90,0.1111111111111111,0.28888888888888886
bc_plus_de_vjepa_cem,cem_value,0.1,5,ALL,clean,0.08888888888888889,0.28617761611461456,0.030165769409316267,90,385.4862658418841,358.5255561192084,37.791911890507244,90,193.76666666666668,24.084612085849393,2.538741025096763,90,0.170124620331519,0.10350536288146522,0.010910423224922628,90,0.7844331509927307,0.22649903447267392,0.023875094558754813,90,0.22047044835172566,0.06543068661002964,0.0068969999518791675,90,-3.0470002391442965,0.7347428700714861,0.07744869879983528,90,3.0512818562815522,0.7334983585567333,0.07731751576780445,90,-4.73746735307641,1.6596468291406936,0.1749421363853634,90,0.007437085242228707,0.0023798673983981816,0.000250860050270587,90,18.773285036882143,33.769631739043504,3.559631734683011,90,0.004760071106416842,0.0040718244239464,0.00042920798039912264,90,0.03333333333333333,0.14444444444444443
bc_only,bc_only,0.0,0,ALL,brightness,0.08888888888888889,0.2861776161146145,0.03016576940931626,90,378.17027794911934,376.39866068939534,39.67590253384576,90,190.75555555555556,29.782473962145385,3.1393484025012928,90,0.1594106940128626,0.08149926448411901,0.008590776779942792,90,0.7989518563631595,0.11293719088785113,0.011904625191560783,90,0.0,0.0,0.0,90,,,,0,,,,0,-4.346014895729503,1.6931811782821065,0.17847696715663597,90,,,,0,,,,0,,,,0,0.03333333333333333,0.15555555555555556
bc_plus_vjepa_cem,cem_value,0.01,1,ALL,brightness,0.23333333333333334,0.42532208548874395,0.04483288431057602,90,393.0637771732842,359.6278367321977,37.908102469097,90,174.95555555555555,47.882325587010435,5.047240284023729,90,0.14705411317549474,0.09064694708505391,0.009555027190984373,90,0.7553978548866513,0.13954833686020018,0.014709686272222088,90,0.14231302126064468,0.04036569275928077,0.00425491761499647,90,-0.551831330210592,0.12446406371862564,0.013119664273039452,90,0.5520774417465536,0.12448721501325803,0.013122104633766785,90,-4.499484391599493,1.576270880708386,0.1661535397479355,90,0.007426084031164204,0.0013118741350058294,0.00013828367566938836,90,64.19960551428852,159.20889795227507,16.782091376483557,90,0.004604464932066682,0.004452492613818033,0.00046933393082471597,90,0.15555555555555556,0.32222222222222224
bc_plus_de_vjepa_cem,cem_value,0.01,1,ALL,brightness,0.3333333333333333,0.47404546313997725,0.04996877926639077,90,447.57229517837857,358.71310378510464,37.81168115030992,90,168.48888888888888,47.93657899238465,5.0529590950838275,90,0.12150201042405606,0.08441126349483384,0.00889772842720999,90,0.8092553251998552,0.10085845725400748,0.010631414873779842,90,0.12792447343753824,0.02881045689192452,0.0030368888069525674,90,-0.5895023536973591,0.09932552449711224,0.010469829573390838,90,0.5897054594975966,0.09935600300633024,0.010473042290351349,90,-4.707085141266391,1.6118545353027345,0.16990438628096405,90,0.007003020273049084,0.0009799097378654013,0.0001032915557677737,90,74.32065326072454,126.15785610598174,13.298205667289434,90,0.004134008312997046,0.0029897136130872855,0.0003151434856322404,90,0.24444444444444444,0.43333333333333335
bc_plus_vjepa_cem,cem_value,0.1,1,ALL,brightness,0.1111111111111111,0.31603030875998483,0.033312519510927174,90,384.5473068618908,378.05013192529435,39.849982887035566,90,188.42222222222222,32.9429120704348,3.472487830040907,90,0.15568278780444517,0.0795882974137323,0.008389343164076081,90,0.7935425346454552,0.10458620578779576,0.011024354070817312,90,0.016143387520837944,0.0038795719252686565,0.00040894278767645003,90,-0.5665309866737448,0.10645182085559152,0.01122100716586278,90,0.5665649346411948,0.10645451945843803,0.011221291623579288,90,-4.381722623588727,1.6954509180309656,0.17871621873337643,90,0.007724058114539197,0.0010351511438159784,0.00010911451123290045,90,53.92723742373214,93.96750402827351,9.905044625679716,90,0.004511485419496343,0.0031802175243928615,0.0003352243610621178,90,0.05555555555555555,0.17777777777777778
bc_plus_de_vjepa_cem,cem_value,0.1,1,ALL,brightness,0.13333333333333333,0.34183904485045247,0.036032999163462746,90,392.5658305546194,382.0009387064474,40.26643448782497,90,186.04444444444445,35.79338684481704,3.7729542533709894,90,0.15554816332764254,0.08064950099437995,0.008501203843275174,90,0.8057467537554311,0.10751732739872603,0.011333321417133365,90,0.014024018151603233,0.004908481654934164,0.0005173993960914874,90,-0.5664939411917403,0.10356737936754844,0.010916960336539399,90,0.5665226402549579,0.1035699089425546,0.010917226977157123,90,-4.441953868603589,1.7741468868294568,0.1870115022026023,90,0.006926016100516569,0.000767618248089569,8.091406791570776e-05,90,68.13305708800644,125.18600511795529,13.195763578341147,90,0.0043909137244998505,0.0038186518695956548,0.0004025212499727518,90,0.06666666666666667,0.2111111111111111
bc_plus_vjepa_cem,cem_value,0.01,3,ALL,brightness,0.03333333333333333,0.18051113445691194,0.01902754426349144,90,291.75391923113017,226.74933635822163,23.90147869412033,90,196.74444444444444,18.18232325368167,1.916585154502586,90,0.2015553314969244,0.11932173255452586,0.012577614974325439,90,0.7947391527708914,0.16815738631233837,0.017725344870927053,90,0.3999206683936074,0.0496147407861978,0.005229852880107941,90,-1.7052605707853379,0.36087439160027635,0.03803950088948031,90,1.7065496282870227,0.3609407050015816,0.03804649093573089,90,-3.890906597175435,1.4819183294486702,0.15620790758031913,90,0.008095674676558338,0.0010665282051393913,0.00011242194390172585,90,101.79731831123277,166.66040540238723,17.567549227952487,90,0.006585533229884083,0.006597969102249517,0.0006954870098174955,90,0.0,0.07777777777777778
bc_plus_de_vjepa_cem,cem_value,0.01,3,ALL,brightness,0.044444444444444446,0.20723493215097802,0.021844479878251586,90,297.092239108118,264.9152522515319,27.92451946776301,90,195.5,22.329126441498993,2.3536965905675773,90,0.1811865544985643,0.10126911921897938,0.010674702445703559,90,0.7768086536422152,0.1354882610326885,0.014281716702624426,90,0.41018619546822305,0.03137873511962039,0.003307609102437217,90,-1.7822203947204014,0.3230556811249152,0.034053058780393296,90,1.7835396488149033,0.3229447352784848,0.03404136406133811,90,-3.4674310441100546,1.336037911249169,0.1408307613293757,90,0.007737325786233978,0.0014308062293010378,0.00015082021916494758,90,124.04095881808662,206.08708958899854,21.72348664854698,90,0.007482745200615062,0.007362783236076841,0.0007761054981369346,90,0.011111111111111112,0.08888888888888889
bc_plus_vjepa_cem,cem_value,0.1,3,ALL,brightness,0.2222222222222222,0.4180688018689387,0.044068321085450175,90,407.01340986075223,342.80570121546094,36.13489369106694,90,178.88888888888889,42.87726000711627,4.5196600483244955,90,0.14116814954428783,0.08394039425016944,0.008848094450767903,90,0.7921907595968884,0.10651631031146808,0.011227804951383943,90,0.09673881569505398,0.021514002528199766,0.0022677749858577385,90,-1.637395663767028,0.3366333755847253,0.03548427344262161,90,1.6381488269454527,0.3366006901598132,0.03548082809632119,90,-4.4759718084487945,1.6260576322670863,0.1714015241554832,90,0.007580974841572421,0.0012019578452861336,0.00012669748142041538,90,54.12613116502512,104.81424916474067,11.048391953366055,90,0.004324077746975267,0.0030701654037004985,0.000323623848971464,90,0.14444444444444443,0.3111111111111111
bc_plus_de_vjepa_cem,cem_value,0.1,3,ALL,brightness,0.32222222222222224,0.46994567646321306,0.04953662380574452,90,469.93308970249853,374.031697314791,39.42640268711416,90,171.44444444444446,45.24468088697604,4.769208120344386,90,0.12370371289954683,0.08636799687455042,0.009103986235662774,90,0.8138369514955798,0.0878014903241015,0.00925508971271321,90,0.08286339063152462,0.019764862767905133,0.0020833994662413386,90,-1.697101174750325,0.28167469361568265,0.029691119701854868,90,1.6977101090623787,0.2817548717261351,0.029699571216772146,90,-4.649160840161757,1.690870152248312,0.17823336362334477,90,0.006943808502738983,0.000923462600402089,9.734150504175084e-05,90,71.06304035732768,126.907565232373,13.377231948023148,90,0.00424014804987141,0.0034977964576113412,0.0003687001199240146,90,0.23333333333333334,0.4222222222222222
bc_plus_vjepa_cem,cem_value,0.01,5,ALL,brightness,0.022222222222222223,0.1482313540789697,0.015624956651347829,90,265.9721764846772,186.21525258262852,19.62881110748861,90,197.57777777777778,16.213448279702924,1.70904750964,90,0.2105730585685616,0.1308048559740386,0.013788042462941488,90,0.8304749820284787,0.12714058290642974,0.013401794167526283,90,0.3897852762797973,0.03935685448298237,0.00414857672353443,90,-2.73071376827125,0.608237184263676,0.06411382866269136,90,2.7319562675710616,0.6082983600501465,0.06412027715678799,90,-4.067605843408564,1.2179892362391769,0.12838733840282318,90,0.00804371696025435,0.0011572480557281524,0.0001219846557967476,90,83.09330083933703,135.03122123369994,14.233540477752781,90,0.005802119800795757,0.005312209566207605,0.0005599560545783689,90,0.0,0.05555555555555555
bc_plus_de_vjepa_cem,cem_value,0.01,5,ALL,brightness,0.1,0.30168068541929594,0.031799936400190805,90,280.1779552480431,246.02386559217084,25.93319246767966,90,189.2111111111111,33.46522409114664,3.5275443511987223,90,0.1737016637614956,0.10080363426356068,0.010625636023181392,90,0.8039879212634331,0.11350212414904343,0.011964174385939264,90,0.3943867737101258,0.02759185829472713,0.0029084372362649063,90,-2.8780259893781936,0.5124039644325865,0.0540121203235627,90,2.8792843763540708,0.512392388965615,0.05401090016220904,90,-3.8289339846782178,1.1635291097161984,0.12264673702037124,90,0.007364289679711098,0.0013787501257125484,0.00014533302404983787,90,146.99426475959103,245.07321557683656,25.832985157475317,90,0.007760727542486769,0.007555368520198772,0.0007964057695254667,90,0.044444444444444446,0.16666666666666666
