candidate,candidate_planner_score,baseline,baseline_planner_score,planner_alpha,planning_horizon,metric,visual_condition,mean_difference,stderr,paired_t_pvalue,bootstrap_ci_low,bootstrap_ci_high,paired_units
bc_plus_de_vjepa_value_planner,value_score,bc_plus_vjepa_value_planner,value_score,0.3,1,return,ALL,-0.12033261007815678,0.1624640815273186,0.46552924578409205,-0.46478917594584707,0.1721768237722212,27
bc_plus_de_vjepa_value_planner,value_score,bc_plus_vjepa_value_planner,value_score,0.3,1,return,background_shift,0.0,0.0,,0.0,0.0,9
bc_plus_de_vjepa_value_planner,value_score,bc_plus_vjepa_value_planner,value_score,0.3,1,return,brightness,0.0007666419824074763,0.003753996401291336,0.8432810359552416,-0.005302762309695986,0.008240912514480492,9
bc_plus_de_vjepa_value_planner,value_score,bc_plus_vjepa_value_planner,value_score,0.3,1,return,clean,-0.3617644722168778,0.49639072532163614,0.48691426531173576,-1.3020629987027459,0.485079330248072,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.0,1,success,ALL,-0.15370370370370365,0.06829871574284527,0.03310249960242471,-0.30189814814814814,-0.03148148148148148,27
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.0,1,success,background_shift,-0.09999999999999999,0.07637626158259735,0.2267820394953007,-0.25555555555555554,0.016666666666666677,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.0,1,success,brightness,0.10555555555555557,0.045980403770130136,0.050813605625048046,0.02777777777777776,0.1944444444444445,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.0,1,success,clean,-0.4666666666666667,0.12856040517117928,0.006685605727299543,-0.7056944444444445,-0.2444444444444444,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.0,1,return,ALL,-1.6117157471084056,29.351153722321442,0.9566287577898134,-61.062068189036765,51.09492836961328,27
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.0,1,return,background_shift,-115.54023641345667,61.45333598238864,0.09688620768614552,-229.78037483031855,-3.008343583728035,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.0,1,return,brightness,79.7760643427354,32.61727845802543,0.040197800180386704,23.716354568557012,143.25730009977792,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.0,1,return,clean,30.929024829396084,31.245928357588515,0.351233835968488,-31.543304963908017,83.50176718846515,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.01,1,success,ALL,-0.05,0.06913177474361755,0.4759792114543234,-0.1889351851851852,0.07597222222222198,27
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.01,1,success,background_shift,-0.016666666666666677,0.0117851130197758,0.19501552810007583,-0.038888888888888924,0.0,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.01,1,success,brightness,0.2611111111111111,0.0734930919740164,0.007478107872926286,0.12777777777777777,0.40555555555555556,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.01,1,success,clean,-0.3944444444444444,0.11827593808913205,0.010308233091213984,-0.6222222222222222,-0.1776388888888896,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.01,1,return,ALL,48.74261801950015,21.878688042924757,0.03475493615287899,8.262496798070666,91.42924259253728,27
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.01,1,return,background_shift,-2.250157591653729,13.053888954036536,0.8674240901186475,-27.67300858098145,22.083628931064077,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.01,1,return,brightness,105.58117821381737,50.693570884264545,0.07081367402575675,20.671541413748958,205.04564623479882,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.01,1,return,clean,42.89683343633679,34.550343348414835,0.2495599469568366,-17.53206640311744,112.14230381358557,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.1,1,success,ALL,-0.0018518518518518493,0.003248363034470477,0.573511982511553,-0.009259259259259247,0.003703703703703705,27
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.1,1,success,background_shift,0.0,0.0,,0.0,0.0,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.1,1,success,brightness,0.0,0.0,,0.0,0.0,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.1,1,success,clean,-0.005555555555555548,0.010015420209622187,0.5942640159772073,-0.022222222222222213,0.01111111111111112,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.1,1,return,ALL,1.3835604239969836,4.562563337141624,0.7641187112805603,-6.154772773983526,11.087553274073207,27
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.1,1,return,background_shift,0.010894814536365673,0.009920968714761365,0.3040833721515176,-0.002030033585050026,0.031484604462916205,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.1,1,return,brightness,0.514972337301605,0.16817366369629191,0.015531915874718636,0.2217304915985291,0.8293980838638052,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.1,1,return,clean,3.624814120152981,14.211948526235446,0.8051158943109599,-18.563393441880194,33.765957276558865,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.3,1,success,ALL,0.0,0.0,,0.0,0.0,27
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.3,1,success,background_shift,0.0,0.0,,0.0,0.0,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.3,1,success,brightness,0.0,0.0,,0.0,0.0,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.3,1,success,clean,0.0,0.0,,0.0,0.0,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.3,1,return,ALL,0.15553859530140654,0.16791035253289524,0.3627992554088649,-0.1518563909407762,0.5010870741234648,27
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.3,1,return,background_shift,0.00014995092019237037,0.00014995092019237037,0.34659350708733416,0.0,0.00044985276057711115,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.3,1,return,brightness,-0.003573068850694009,0.0046330484170650135,0.46274836325666097,-0.013593422530656577,0.003221457791997611,9
bc_plus_de_vjepa_value_planner,value_score,bc_only,bc_only,0.3,1,return,clean,0.47003890383472124,0.5062828567756752,0.38035328246504824,-0.47718350828213757,1.4062676317218183,9
