candidate,candidate_planner_score,baseline,baseline_planner_score,planner_alpha,planning_horizon,metric,visual_condition,mean_difference,stderr,paired_t_pvalue,bootstrap_ci_low,bootstrap_ci_high,paired_units
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,1,success,ALL,0.02592592592592592,0.02700247566606913,0.34583351398303425,-0.02962962962962963,0.07777777777777777,27
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,1,success,background_shift,0.011111111111111096,0.03513641844631533,0.7599229683487394,-0.044444444444444474,0.06666666666666665,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,1,success,brightness,0.1111111111111111,0.04843221048378526,0.05093324940220512,0.033333333333333326,0.19999999999999998,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,1,success,clean,-0.04444444444444444,0.044444444444444446,0.34659350708733416,-0.1333333333333333,0.03333333333333334,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,1,return,ALL,17.43744938457085,21.60886820071547,0.4270112771462888,-29.115121594513617,55.19615279793346,27
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,1,return,background_shift,-31.09386153519067,52.95494766479451,0.5732796376151056,-137.31482804309616,55.487354880227336,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,1,return,brightness,47.55169105242839,32.50738320492506,0.1816697157009524,-1.884988064772915,113.60956749050904,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,1,return,clean,35.854518636474836,15.54257351874891,0.04993335561383222,12.163967305209567,66.62494711334413,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,3,success,ALL,0.0,0.03202563076101743,1.0,-0.05555555555555554,0.06666666666666667,27
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,3,success,background_shift,0.022222222222222223,0.07777777777777777,0.782355278822183,-0.08888888888888889,0.17777777777777778,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,3,success,brightness,0.03333333333333333,0.03333333333333333,0.34659350708733416,0.0,0.09999999999999999,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,3,success,clean,-0.05555555555555555,0.04746668747398628,0.2755177146900525,-0.14444444444444443,0.03333333333333334,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,3,return,ALL,4.593588774009285,23.245951007726948,0.8448884835612561,-46.45771894047749,43.72515609014351,27
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,3,return,background_shift,-43.076257008778505,64.44356213233263,0.5226715530699406,-178.96958529312627,53.6730916283772,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,3,return,brightness,49.530027266726144,16.876554862816175,0.018857872293600357,21.59502671981323,82.32534031014562,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,3,return,clean,7.326996064080212,17.13072872163659,0.6801422465916099,-22.918786721304365,40.04045484077071,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,5,success,ALL,0.003703703703703706,0.01643556136963642,0.8234712517074179,-0.02592592592592593,0.03333333333333334,27
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,5,success,background_shift,-0.011111111111111108,0.030932024237944566,0.7287339886104591,-0.05555555555555555,0.05555555555555555,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,5,success,brightness,0.011111111111111112,0.011111111111111113,0.3465935070873343,0.0,0.03333333333333334,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,5,success,clean,0.011111111111111115,0.03888888888888889,0.7823552788221829,-0.06666666666666667,0.07777777777777778,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,5,return,ALL,5.127060756225579,23.602828251684436,0.8297307144188676,-44.86877478452474,47.381558763706465,27
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,5,return,background_shift,-65.55532269206391,53.99012851560271,0.25929132854774894,-177.52896255672215,12.807420560963429,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,5,return,brightness,54.27797777291468,29.46179630273333,0.10267981746406474,5.958448170533271,115.03032581347296,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.01,5,return,clean,26.658527187825953,25.77408035943283,0.3312399226627949,-12.897968554883446,81.23142643408153,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,1,success,ALL,0.007407407407407408,0.011846508767117831,0.5372360843910405,-0.011111111111111117,0.02962962962962964,27
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,1,success,background_shift,-0.011111111111111115,0.011111111111111115,0.34659350708733416,-0.03333333333333335,0.0,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,1,success,brightness,-0.011111111111111115,0.011111111111111115,0.34659350708733416,-0.03333333333333335,0.0,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,1,success,clean,0.04444444444444445,0.029397236789606568,0.16902020301916992,0.0,0.1111111111111111,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,1,return,ALL,-14.80303456253454,14.409867889037931,0.31374938676328,-47.01089948609493,7.903267544132561,27
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,1,return,background_shift,8.376941692297269,10.234810765490229,0.43678494339595886,-3.842108330772652,29.419654227086873,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,1,return,brightness,3.256002367683495,5.411708553061991,0.5640582046411114,-6.616373146900217,13.788647087069434,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,1,return,clean,-56.04204774758439,39.62299675023864,0.19496784842204423,-142.58264339349014,4.497102018089329,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,3,success,ALL,0.055555555555555546,0.033898345324875116,0.11328307500816741,-0.003703703703703707,0.1259259259259259,27
