method,planner_score,planner_alpha,planning_horizon,task,visual_condition,success_mean,success_std,success_count,return_mean,return_std,return_count,episode_length_mean,episode_length_std,episode_length_count,final_distance_to_goal_mean,final_distance_to_goal_std,final_distance_to_goal_count,mean_action_norm_mean,mean_action_norm_std,mean_action_norm_count,mean_action_deviation_from_bc_mean,mean_action_deviation_from_bc_std,mean_action_deviation_from_bc_count,mean_selected_planner_score_mean,mean_selected_planner_score_std,mean_selected_planner_score_count,mean_predicted_value_mean,mean_predicted_value_std,mean_predicted_value_count,mean_predicted_progress_selected_mean,mean_predicted_progress_selected_std,mean_predicted_progress_selected_count,mean_predicted_progress_bc_action_mean,mean_predicted_progress_bc_action_std,mean_predicted_progress_bc_action_count,mean_policy_entropy_mean,mean_policy_entropy_std,mean_policy_entropy_count,mean_prediction_latent_mse_mean,mean_prediction_latent_mse_std,mean_prediction_latent_mse_count,mean_decision_kl_mean,mean_decision_kl_std,mean_decision_kl_count,mean_action_mse_mean,mean_action_mse_std,mean_action_mse_count,success_stderr,return_stderr,episode_length_stderr,final_distance_to_goal_stderr,mean_action_norm_stderr,mean_action_deviation_from_bc_stderr,mean_selected_planner_score_stderr,mean_predicted_value_stderr,mean_predicted_progress_selected_stderr,mean_predicted_progress_bc_action_stderr,mean_policy_entropy_stderr,mean_prediction_latent_mse_stderr,mean_decision_kl_stderr,mean_action_mse_stderr
bc_plus_de_vjepa_value_planner,value_score,0.01,1,button-press-v3,clean,0.6666666666666666,0.47538268854152826,60,98.29923913645433,60.66722278190582,60,112.78333333333333,62.33047290938314,60,0.030824415846247028,0.028233944175698654,60,0.8461812943760539,0.0631452219711827,60,0.09654903057166209,0.031471001468586175,60,-0.667363490543534,0.12705315857159782,60,0.6674977970701451,0.1270065733279082,60,0.6674977970701451,0.1270065733279082,60,0.6668878788216245,0.12726170679276794,60,-3.1329331821179336,1.0638532201635986,60,0.003966079658098061,0.0006367896112340473,60,0.9744729504893518,0.6474418966949885,60,0.0009507483387003894,0.0002927905160676445,60,0.06137164119322155,7.832104783165881,8.046829451309115,0.0036449865196743593,0.00815201310289871,0.0040628888192101136,0.016402492241028282,0.016396478111928653,0.016396478111928653,0.016429415700610718,0.13734286015009167,8.220918531157869e-05,0.08358438945122111,3.779909308858207e-05
bc_plus_de_vjepa_value_planner,value_score,0.01,1,drawer-open-v3,background_shift,0.0,0.0,60,640.0245760688874,283.78393958109274,60,200.0,0.0,60,0.16011895521872946,0.04172023103230903,60,0.37631217654887583,0.08117897647228409,60,0.05180775756315173,0.02885439333771841,60,-0.6044951642391582,0.03449681503408718,60,0.6045375842613478,0.034500640091308876,60,0.6045375842613478,0.034500640091308876,60,0.6044721700648467,0.034493437434249145,60,-2.001918795123696,0.37581185229492214,60,0.009295536718719329,0.0018791510980821452,60,112.85742255452648,46.46327465750104,60,0.008267040549630716,0.0019153050031268692,60,0.0,36.6363490639568,0.0,0.0053860586662686245,0.010480160797977332,0.003725086162063388,0.004453519670807243,0.004454013483571173,0.004454013483571173,0.004453083624543147,0.0485171015081865,0.00024259736359598426,5.998382965292088,0.0002472648126672703
bc_plus_de_vjepa_value_planner,value_score,0.01,1,drawer-open-v3,brightness,0.16666666666666666,0.37582301400141443,60,335.97623958318457,153.5389566172782,60,195.2,11.417797585126268,60,0.16295534535727604,0.06100053633521691,60,0.8424594416148818,0.12305383508202118,60,0.0965325932615102,0.027086154288965672,60,-0.42513138229903374,0.06324664414860438,60,0.4252470796438692,0.06326783954006704,60,0.4252470796438692,0.06326783954006704,60,0.4249403337294086,0.06318094086165546,60,-6.030023993521251,0.8415010349895418,60,0.006624342821656735,0.0005634038705280386,60,149.763186542718,90.3823175452223,60,0.007567599806029131,0.0038902755872325923,60,0.048518542478298496,19.82179406575938,1.4740313299187098,0.007875135377867184,0.015886181798654066,0.0034968074824656215,0.008165106649701718,0.008167842962973425,0.008167842962973425,0.008156624391830243,0.10863731647769333,7.273512692479644e-05,11.66830702147588,0.0005022324187169703
bc_plus_de_vjepa_value_planner,value_score,0.01,1,drawer-open-v3,clean,0.18333333333333332,0.39020492949942315,60,329.5464443013021,97.5809833186969,60,184.5,35.946051856466745,60,0.15952531565792236,0.06316437338734927,60,1.0661362442080302,0.04063079781853005,60,0.1231942440071624,0.011906035993332863,60,-0.4767034887981346,0.0877670102118908,60,0.47687199750168763,0.08777007078608506,60,0.47687199750168763,0.08777007078608506,60,0.4761607623280927,0.08770680393850933,60,-7.179654359926032,1.8165377658151876,60,0.007430342362003054,0.0028479248307638864,60,31.088984569812265,48.56903245688105,60,0.004569557290665273,0.0037594071481129396,60,0.050375239785310166,12.597650776661894,4.640615340066796,0.008154485540094356,0.005245413443142917,0.0015370626373841418,0.01133067229656898,0.011331067414998452,0.011331067414998452,0.011322899700097522,0.23451401715863499,0.0003676655146933036,6.27023512823026,0.00048533737587515117
bc_plus_de_vjepa_value_planner,value_score,0.01,1,reach-v3,background_shift,0.16666666666666666,0.37582301400141443,60,698.5514316323922,303.4691934978247,60,174.18333333333334,58.314021823596924,60,0.23207175685885523,0.09588104402577112,60,0.6383868006026153,0.05678712024069743,60,0.049060724846978064,0.029913055822500482,60,-0.49481534981509706,0.060287090006085814,60,0.4948584947135567,0.06029549176093139,60,0.4948584947135567,0.06029549176093139,60,0.4947878928892067,0.06028208625691182,60,-2.9050152575967516,0.2487118406997012,60,0.012683554573839554,0.0019070948806839529,60,3.6494407477459045,1.423532423695639,60,0.001521531461184951,0.00045266935608091004,60,0.048518542478298496,39.17770441680237,7.528307845772225,0.012378189557626389,0.007331185699043309,0.003861758901157239,0.007783029852829265,0.0077841145147157925,0.0077841145147157925,0.007782383871588615,0.03210856056781782,0.00024620489041754566,0.18377724565864967,5.843936258132665e-05
bc_plus_de_vjepa_value_planner,value_score,0.01,1,reach-v3,brightness,0.016666666666666666,0.12909944487358055,60,660.5384690579472,300.98489520611406,60,197.45,19.752215065657825,60,0.24394121308061598,0.07082598566506022,60,0.8260016910401272,0.07771748827568989,60,0.09686250472558226,0.026311960522134647,60,-0.5739535673299263,0.039446166094190674,60,0.5740700848734812,0.039450463857247764,60,0.5740700848734812,0.039450463857247764,60,0.5737842586489909,0.039436862653211495,60,-4.660829546046384,0.4485074042653497,60,0.0063622289251301645,0.0006274687546339952,60,4.855254521278477,2.122310916332249,60,0.0029860149895835704,0.0006874860715005253,60,0.016666666666666663,38.85698288644215,2.55,0.00914359543198345,0.01003328459336057,0.0033968594969431497,0.005092478145151072,0.00509303298397594,0.00509303298397594,0.005091277076085246,0.05790205691234722,8.100586789876571e-05,0.2739891611476334,8.875407018903653e-05
bc_plus_de_vjepa_value_planner,value_score,0.01,1,reach-v3,clean,0.38333333333333336,0.49030141772790004,60,832.0013373062974,425.3688090781191,60,144.93333333333334,71.08359048443032,60,0.13749099036226173,0.07875279040332098,60,0.5255733869942373,0.11729056032358545,60,0.1303971535257746,0.011103807866514895,60,-0.6395875003436745,0.11504568548706452,60,0.6397747262165391,0.1150307913203445,60,0.6397747262165391,0.1150307913203445,60,0.6390053493116866,0.1151759580077543,60,-6.631740824109617,0.8422498684481386,60,0.004438011350475525,0.001582734453113644,60,3.6234326753923884,3.25320075769955,60,0.0024982638421650414,0.0022034183374823315,60,0.06329764084940143,54.914877118521254,9.176852071160887,0.01016694152331418,0.015142146226686096,0.0014334954315499697,0.014852334131480573,0.014850411302825163,0.014850411302825163,0.014869152241583906,0.10873399046150095,0.00020433013927926156,0.4199864118813235,0.0002844600841932368
bc_plus_de_vjepa_value_planner,value_score,0.1,1,button-press-v3,background_shift,0.75,0.4366668823046865,60,51.48574134674172,28.174830941117218,60,106.91666666666667,54.26716448500822,60,0.02203589703726211,0.010019300189423505,60,0.7735335343444619,0.028229938268710692,60,7.734056562185287e-07,5.990774452793962e-06,60,-0.5351834940577986,0.06261321620836979,60,0.5351834947780213,0.06261321745632902,60,0.5351834947780213,0.06261321745632902,60,0.5351834940379304,0.06261321617394336,60,-0.9759617782860759,0.5169156294008935,60,0.010427047802008383,0.0019381025227369435,60,3.715337343380027,1.1098035481483335,60,0.0011760779166251685,0.00025592345706969977,60,0.05637345210021216,3.637355033905214,7.005860809877848,0.001293486092476335,0.003644469359305998,7.734056562185287e-07,0.008083331454250017,0.00808333161536086,0.00808333161536086,0.008083331449805583,0.06673352080213285,0.00025020795979342547,0.1432750219846799,3.303957623782587e-05
bc_plus_de_vjepa_value_planner,value_score,0.1,1,button-press-v3,brightness,0.4,0.49403218175557095,60,63.03045690582941,23.374898146821664,60,158.56666666666666,51.209230718049874,60,0.05330671496159652,0.03579149324177543,60,0.782776865328352,0.03276245079812238,60,0.0007518432883946065,0.001083954081017067,60,-0.6374545235955053,0.06560879818778785,60,0.6374573736303956,0.06560792007515623,60,0.6374573736303956,0.06560792007515623,60,0.6374539084033588,0.06560891786736182,60,-2.427997697401983,0.5367508153671909,60,0.007620294697278097,0.0008599708887347254,60,3.9643348246326426,1.577071836620967,60,0.0023674970326920466,0.0005890708524914519,60,0.06377928041432807,3.0176863747311637,6.611083258103347,0.004620661908709718,0.004229614210735595,0.00013993787012775552,0.00847005942486619,0.00846994606101291,0.00846994606101291,0.008470074875432752,0.06929423229934609,0.00011102176434309276,0.203599098633525,7.60487200478533e-05
bc_plus_de_vjepa_value_planner,value_score,0.1,1,button-press-v3,clean,0.9,0.3025316904537665,60,67.00243238250322,38.926587484439764,60,82.05,39.92086451630042,60,0.01999240951244074,0.0016875677326221258,60,0.858101914166851,0.044112580377312846,60,0.019240357344491702,0.008294347064876648,60,-0.598939125132157,0.08438628232848915,60,0.5990746598992103,0.08435103483552213,60,0.5990746598992103,0.08435103483552213,60,0.5988792512444832,0.08440303143188478,60,-2.7951598069757684,0.7316096920671901,60,0.0036773943580387753,0.0005543210164145228,60,0.9224234073280397,1.028609175560646,60,0.0009289667983957792,0.00037900431564227204,60,0.03905667329424716,5.025400835064042,5.153761447927804,0.00021786405746808347,0.005694909638652291,0.0010707956016643876,0.01089422220355319,0.010889671771777963,0.010889671771777963,0.010896384503503696,0.09445040511000545,7.156253550087383e-05,0.13279287355675076,4.892924675410863e-05
bc_plus_de_vjepa_value_planner,value_score,0.1,1,drawer-open-v3,background_shift,0.0,0.0,60,637.9376208540474,283.7265166621283,60,200.0,0.0,60,0.15780341363162134,0.0454597628351358,60,0.3562677527635048,0.050415678344489984,60,7.471136942816278e-06,1.911708651320827e-05,60,-0.5960669732615352,0.03510252492734354,60,0.5960669815664491,0.03510252924373058,60,0.5960669815664491,0.03510252924373058,60,0.5960669715479017,0.0351025245791314,60,-1.96994856535395,0.38624430385659525,60,0.009412018646330882,0.0017097121644129602,60,126.48106861610339,58.408908328279495,60,0.008338312705457308,0.002092818579608752,60,0.0,36.628935796995464,0.0,0.0058688301461006604,0.006508636087198654,2.4680052564554013e-06,0.004531716481781074,0.004531717039024245,0.004531717039024245,0.0045317164368270805,0.04986392521346902,0.00022072289131932105,7.540557640852739,0.0002701817168486052
