method,lambda,reference_policy_type,bjepa_prior_type,bjepa_loss_type,shift,metric,pairs,mean,std,stderr,baseline_mean,relative_change_percent,paired_t,paired_t_p,wilcoxon_w,wilcoxon_p
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,brightness,action_mse,6,0.046173675750161784,0.004587296524331843,0.0018727559639092957,0.06462228602904056,-28.54837148687091,-16.367101189740186,1.553209065173453e-05,0.0,0.03125
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,brightness,nll,6,2.6393220964920054,0.3328274501067653,0.1358762375255336,,,,,,
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,brightness,uncertainty,6,0.22956463416994188,0.024981300162455315,0.010198573084887006,,,,,,
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,clean,latent_mse,6,0.021314848086110543,0.0004142621086540878,0.00016912179766198643,0.027129893054663175,-21.434087325136442,-105.00187541979186,1.4855820203040603e-09,0.0,0.03125
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,clean,decision_kl,6,2.3242644549800096,0.1312645842878229,0.05358854213395336,1.647058173726034,41.116111868834324,11.855687353585115,7.518345206217875e-05,0.0,0.03125
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,clean,action_mse,6,0.005194361497692485,0.00022986741505450438,9.384297922934868e-05,0.004408191715057003,17.834292005725892,23.2145033230388,2.7600127981484598e-06,0.0,0.03125
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,clean,nll,6,0.7657166439644572,0.04122552962542916,0.016830251993048793,,,,,,
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,clean,uncertainty,6,0.18463347816198963,0.004218263377367813,0.0017220988125367309,,,,,,
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,desaturation,latent_mse,6,0.07895155951111697,0.000599155399501769,0.0002446041675687901,0.12343264818891042,-36.03672879943102,-141.27308497393264,3.371115240280274e-10,0.0,0.03125
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,desaturation,decision_kl,6,5.873529176522818,0.7949148384085056,0.3245226238446304,6.957377507300351,-15.578403351553872,-5.7387417589432195,0.002251034113128654,0.0,0.03125
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,desaturation,action_mse,6,0.025871207446723457,0.003601617810830972,0.0014703543141759451,0.03659972703136765,-29.313113661884305,-11.964320742510077,7.19274097192433e-05,0.0,0.03125
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,desaturation,nll,6,3.193396362447983,0.2488987400640865,0.10161248512977274,,,,,,
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,desaturation,uncertainty,6,0.18097264561994755,0.008365123881785102,0.003415047524257202,,,,,,
de_vjepa,0.01,strong_bc,none,nll,blur,latent_mse,6,0.21610718031547635,0.021516754954106248,0.008784178426343731,0.283264537658031,-23.70835329328441,-11.2099405664342,9.861740127368341e-05,0.0,0.03125
de_vjepa,0.01,strong_bc,none,nll,blur,decision_kl,6,10.524313544956813,3.792951054552571,1.5484657838341935,12.36022743667487,-14.853398945318697,-2.769898150214961,0.03937006987817136,1.0,0.0625
de_vjepa,0.01,strong_bc,none,nll,blur,action_mse,6,0.08292381545671045,0.010477982641776998,0.004277618501015491,0.09892488003059317,-16.1749648510408,-6.99532231651603,0.0009195718339096789,0.0,0.03125
de_vjepa,0.01,strong_bc,none,nll,blur,nll,6,,,,,,,,,
de_vjepa,0.01,strong_bc,none,nll,blur,uncertainty,6,,,,,,,,,
de_vjepa,0.01,strong_bc,none,nll,brightness,latent_mse,6,0.09076468623462242,0.001506139223824212,0.0006148787633268041,0.12534608502761713,-27.588734650448394,-30.866741906382032,6.698512676646058e-07,0.0,0.03125
de_vjepa,0.01,strong_bc,none,nll,brightness,decision_kl,6,10.659012129122727,2.410734957155747,0.9841784250203077,14.800069838279514,-27.979987624424467,-5.980289645121592,0.0018735151334875427,0.0,0.03125
de_vjepa,0.01,strong_bc,none,nll,brightness,action_mse,6,0.04452504447272271,0.005312750556547562,0.002168921332371479,0.06462228602904056,-31.099552168869995,-7.59016479936872,0.0006302174096668418,0.0,0.03125
de_vjepa,0.01,strong_bc,none,nll,brightness,nll,6,,,,,,,,,
de_vjepa,0.01,strong_bc,none,nll,brightness,uncertainty,6,,,,,,,,,
de_vjepa,0.01,strong_bc,none,nll,clean,latent_mse,6,0.023899903994760427,0.0004755373657961635,0.00019413731663797245,0.027129893054663175,-11.90564612029522,-103.53786948587786,1.593579665599621e-09,0.0,0.03125
de_vjepa,0.01,strong_bc,none,nll,clean,decision_kl,6,2.2865603658135893,0.08801838397602664,0.03593335478760475,1.647058173726034,38.82693412345301,17.963237201721153,9.819005245037417e-06,0.0,0.03125
