method,task,visual_condition,success_mean,success_std,success_stderr,success_count,return_mean,return_std,return_stderr,return_count,episode_length_mean,episode_length_std,episode_length_stderr,episode_length_count,final_distance_to_goal_mean,final_distance_to_goal_std,final_distance_to_goal_stderr,final_distance_to_goal_count,mean_action_norm_mean,mean_action_norm_std,mean_action_norm_stderr,mean_action_norm_count,mean_policy_entropy_mean,mean_policy_entropy_std,mean_policy_entropy_stderr,mean_policy_entropy_count,mean_prediction_latent_mse_mean,mean_prediction_latent_mse_std,mean_prediction_latent_mse_stderr,mean_prediction_latent_mse_count,mean_decision_kl_mean,mean_decision_kl_std,mean_decision_kl_stderr,mean_decision_kl_count,mean_action_mse_mean,mean_action_mse_std,mean_action_mse_stderr,mean_action_mse_count,success_ci_low,success_ci_high
bc_only,reach-v3,clean,0.2,0.447213595499958,0.2,5,965.075804018116,367.186466186743,164.21077976229708,5,175.4,55.00727224649483,24.6,5,0.15778285833158873,0.09681788032555037,0.04329827236907402,5,0.5371534119514483,0.10968903526335724,0.049054427847047666,5,-5.42255069490377,1.0307343576860106,0.4609584181061005,5,,,,0,,,,0,,,,0,0.0,0.6
bc_plus_vjepa,reach-v3,clean,0.0,0.0,0.0,5,983.9136045344283,270.70947256409784,121.0649565612874,5,200.0,0.0,0.0,5,0.2003949524343899,0.07262704132186037,0.0324798002800732,5,0.7038305796608328,0.15855382611275082,0.07090742665615841,5,-5.0747656029462815,0.8050525109021626,0.3600304279668252,5,0.009106915482552661,0.0023950035687671655,0.0010710781572235949,5,10.536726651592181,4.963740724987121,2.219852336751058,5,0.004338777151774559,0.0013885653405643116,0.0006209852985403894,5,0.0,0.0
bc_plus_de_vjepa,reach-v3,clean,0.2,0.447213595499958,0.2,5,1001.9417079820809,554.5035540412895,247.9815281203103,5,169.0,69.31810730249349,31.0,5,0.1552493254090209,0.08918814147194332,0.03988614942362668,5,0.7666660970664687,0.06109131686845656,0.02732086747056969,5,-5.373293367187182,1.087239096295817,0.4862281054225773,5,0.00728262118189332,0.002770600856936599,0.001239050370925881,5,7.778048394224089,4.962262272501794,2.2191911526993193,5,0.0033059973773986997,0.0016949990332155577,0.0007580266120132821,5,0.0,0.6
bc_only,ALL,clean,0.2,0.447213595499958,0.2,5,965.075804018116,367.186466186743,164.21077976229708,5,175.4,55.00727224649483,24.6,5,0.15778285833158873,0.09681788032555037,0.04329827236907402,5,0.5371534119514483,0.10968903526335724,0.049054427847047666,5,-5.42255069490377,1.0307343576860106,0.4609584181061005,5,,,,0,,,,0,,,,0,0.0,0.6
bc_plus_vjepa,ALL,clean,0.0,0.0,0.0,5,983.9136045344283,270.70947256409784,121.0649565612874,5,200.0,0.0,0.0,5,0.2003949524343899,0.07262704132186037,0.0324798002800732,5,0.7038305796608328,0.15855382611275082,0.07090742665615841,5,-5.0747656029462815,0.8050525109021626,0.3600304279668252,5,0.009106915482552661,0.0023950035687671655,0.0010710781572235949,5,10.536726651592181,4.963740724987121,2.219852336751058,5,0.004338777151774559,0.0013885653405643116,0.0006209852985403894,5,0.0,0.0
bc_plus_de_vjepa,ALL,clean,0.2,0.447213595499958,0.2,5,1001.9417079820809,554.5035540412895,247.9815281203103,5,169.0,69.31810730249349,31.0,5,0.1552493254090209,0.08918814147194332,0.03988614942362668,5,0.7666660970664687,0.06109131686845656,0.02732086747056969,5,-5.373293367187182,1.087239096295817,0.4862281054225773,5,0.00728262118189332,0.002770600856936599,0.001239050370925881,5,7.778048394224089,4.962262272501794,2.2191911526993193,5,0.0033059973773986997,0.0016949990332155577,0.0007580266120132821,5,0.0,0.6
