method,lambda,reference_policy_type,bjepa_prior_type,bjepa_loss_type,shift,metric,pairs,mean,std,stderr,baseline_mean,relative_change_percent,paired_t,paired_t_p,wilcoxon_w,wilcoxon_p
vjepa,0.0,none,none,nll,brightness,latent_mse,30,0.05121179415409665,0.003215019759532914,0.0005869796150403373,0.05121179415409665,0.0,,,,
vjepa,0.0,none,none,nll,brightness,decision_kl,30,308.51637793566437,363.84911700166856,66.42945630338345,308.51637793566437,0.0,,,,
vjepa,0.0,none,none,nll,brightness,action_mse,30,0.07941397049997331,0.03140486994611804,0.0057337185616683,0.07941397049997331,0.0,,,,
vjepa,0.0,none,none,nll,brightness,nll,30,,,,,,,,,
vjepa,0.0,none,none,nll,brightness,uncertainty,30,,,,,,,,,
vjepa,0.0,none,none,nll,clean,latent_mse,30,0.0015061268659015692,0.00036922724325222703,6.741136332489729e-05,0.0015061268659015692,0.0,,,,
vjepa,0.0,none,none,nll,clean,decision_kl,30,0.3495686569876194,0.12967467578383868,0.023675248354659117,0.3495686569876194,0.0,,,,
vjepa,0.0,none,none,nll,clean,action_mse,30,0.0007337387379107317,0.0007118929005136537,0.0001299732667130364,0.0007337387379107317,0.0,,,,
vjepa,0.0,none,none,nll,clean,nll,30,,,,,,,,,
vjepa,0.0,none,none,nll,clean,uncertainty,30,,,,,,,,,
vjepa,0.0,none,none,nll,desaturation,latent_mse,30,0.1982883651071307,0.024937379978983574,0.004552921846522336,0.1982883651071307,0.0,,,,
vjepa,0.0,none,none,nll,desaturation,decision_kl,30,3335.1342397999033,5921.145769805259,1081.0483681328774,3335.1342397999033,0.0,,,,
vjepa,0.0,none,none,nll,desaturation,action_mse,30,0.3289533922943601,0.2988959177801958,0.0545706788381409,0.3289533922943601,0.0,,,,
vjepa,0.0,none,none,nll,desaturation,nll,30,,,,,,,,,
vjepa,0.0,none,none,nll,desaturation,uncertainty,30,,,,,,,,,
