candidate,baseline,shift,metric,pairs,candidate_mean,baseline_mean,mean_change,change_stderr,relative_change_percent,paired_t,paired_t_p,wilcoxon_w,wilcoxon_p
bjepa,vjepa,brightness,uncertainty,30,0.02186105255876134,,,,,,,,
bjepa,vjepa,clean,latent_mse,30,0.002045383182472792,0.0015061268659015692,0.0005392563165712227,9.289135938180341e-05,35.804176180631586,5.805236570548652,2.721252472119667e-06,0.0,1.7180929312456739e-06
bjepa,vjepa,clean,decision_kl,30,0.42569462332856944,0.3495686569876194,0.07612596634094997,0.012104111093270177,21.77711440063292,6.289265337565814,7.225618050236803e-07,2.0,5.587935447692871e-09
bjepa,vjepa,clean,action_mse,30,0.0009997014612538665,0.0007337387379107317,0.0002659627233431347,5.9913404372189e-05,36.24760553060677,4.4391188604630685,0.00012012436093195127,0.0,1.862645149230957e-09
bjepa,vjepa,clean,nll,30,-0.5640194415752753,,,,,,,,
bjepa,vjepa,clean,uncertainty,30,0.03346591450061493,,,,,,,,
bjepa,vjepa,desaturation,latent_mse,30,0.19641052658360342,0.1982883651071307,-0.0018778385235272792,0.0009301188198034669,-0.947024058881481,-2.018923263937466,0.05282534235846336,139.0,0.05436675180660593
bjepa,vjepa,desaturation,decision_kl,30,3756.410986418582,3335.1342397999033,421.27674661867906,176.9161720675871,12.631477965455273,2.381222370432812,0.02403936141217902,82.0,0.001340603455901146
bjepa,vjepa,desaturation,action_mse,30,0.33444343585014275,0.3289533922943601,0.005490043555782675,0.0028000800247536127,1.6689426783202084,1.9606738047659047,0.05958536759549616,122.0,0.022098854184150696
bjepa,vjepa,desaturation,nll,30,79.63892707737543,,,,,,,,
bjepa,vjepa,desaturation,uncertainty,30,0.026244858561077184,,,,,,,,
de_bjepa,vjepa,blur,latent_mse,30,0.21300413087714118,0.2413243203515974,-0.028320189474456227,0.0027809685415582683,-11.735323415889097,-10.183570598244701,4.3611699923176406e-11,0.0,1.7180929312456739e-06
de_bjepa,vjepa,blur,decision_kl,30,486.44188380257106,613.6782337243941,-127.23634992182292,54.38954911881734,-20.733397883387433,-2.339352908476355,0.026413507701364053,107.0,0.008705463260412216
de_bjepa,vjepa,blur,action_mse,30,0.1343869457762929,0.14579249368304464,-0.01140554790675178,0.0034411275252660464,-7.823137953554478,-3.3144798683012984,0.0024726849964237033,70.0,0.00046010687947273254
