method,planner_score,task,visual_condition,success_mean,success_std,success_stderr,success_count,return_mean,return_std,return_stderr,return_count,episode_length_mean,episode_length_std,episode_length_stderr,episode_length_count,final_distance_to_goal_mean,final_distance_to_goal_std,final_distance_to_goal_stderr,final_distance_to_goal_count,mean_action_norm_mean,mean_action_norm_std,mean_action_norm_stderr,mean_action_norm_count,mean_action_deviation_from_bc_mean,mean_action_deviation_from_bc_std,mean_action_deviation_from_bc_stderr,mean_action_deviation_from_bc_count,mean_selected_planner_score_mean,mean_selected_planner_score_std,mean_selected_planner_score_stderr,mean_selected_planner_score_count,mean_policy_entropy_mean,mean_policy_entropy_std,mean_policy_entropy_stderr,mean_policy_entropy_count,mean_prediction_latent_mse_mean,mean_prediction_latent_mse_std,mean_prediction_latent_mse_stderr,mean_prediction_latent_mse_count,mean_decision_kl_mean,mean_decision_kl_std,mean_decision_kl_stderr,mean_decision_kl_count,mean_action_mse_mean,mean_action_mse_std,mean_action_mse_stderr,mean_action_mse_count,success_ci_low,success_ci_high
bc_plus_de_vjepa,entropy_score,button-press-v3,background_shift,0.7833333333333333,0.41545020165658497,0.05363439040648222,60,48.82553249718321,27.561795012912388,3.5582124358864102,60,99.08333333333333,53.66635522947146,6.928296668513143,60,0.02692228697369643,0.02063603219414522,0.0026641003006574846,60,0.8282380048242893,0.030137539849624896,0.0038907396644419865,60,0.06910282591026397,0.006723712139348919,0.0008680275046797002,60,-1.0988448554372143,0.3921222790699529,0.050622768550494156,60,-0.9637623146789452,0.3321539699397179,0.04288089313177355,60,0.01063604640727803,0.0015418174300694874,0.00019904777431838143,60,3.307695490462197,1.153898998082889,0.14896772009268178,60,0.0011344815850751317,0.0002502203409958267,3.2303307118639255e-05,60,0.6666666666666666,0.8833333333333333
bc_plus_vjepa,decision_consistency_score,button-press-v3,background_shift,0.7166666666666667,0.4544196025054849,0.05866531842313124,60,53.919881987069786,28.393544854060412,3.665590878652309,60,113.56666666666666,54.89878720115948,7.087402951902518,60,0.026726068789284855,0.02190573373814839,0.0028280180651434218,60,0.9103577933179723,0.03747324890820893,0.004837775631659282,60,0.15272626424376146,0.009415522608225584,0.0012155387419165702,60,3.1598243210251713,2.406545253346335,0.31068365627016215,60,-0.9368738784856139,0.5078025564472423,0.06555702814272403,60,0.01191378608830317,0.0012338326531905557,0.00015928711059379777,60,3.8084442424398577,2.497650685609019,0.32244531700024226,60,0.0013931582188932048,0.0006171487985158131,7.96735672927887e-05,60,0.6,0.8333333333333334
bc_plus_de_vjepa,decision_consistency_score,button-press-v3,background_shift,0.8333333333333334,0.37582301400141443,0.048518542478298496,60,46.780106029196155,24.53289041932378,3.167182534279083,60,98.78333333333333,46.23084730932208,5.9683767236687455,60,0.023212046476039905,0.017122055436914016,0.0022104478520002715,60,0.9256556034861753,0.035774037879049245,0.004618408431071701,60,0.15776650561011446,0.0037135347173547,0.0004794152705292607,60,2.754866618727397,1.1130709730053343,0.14369684471988484,60,-0.8801745672644912,0.4733110890923236,0.06110419885432881,60,0.010605454312320293,0.0018067463479994493,0.0002332499505540979,60,3.421666220717335,1.151955483325466,0.14871681341639484,60,0.0011392122198537636,0.0002966743758928403,3.830049723598165e-05,60,0.75,0.9166666666666666
bc_plus_vjepa,action_mean_consistency_score,button-press-v3,background_shift,0.8,0.4033755872716886,0.05207556439232955,60,48.41482232153789,25.804199980725386,3.3313078929185056,60,101.51666666666667,49.72006097418663,6.418832270848071,60,0.022451517196525626,0.01243803394013054,0.0016057432769896068,60,0.7730687330205879,0.022705361279843635,0.002931249536881904,60,0.0,0.0,0.0,60,0.0011052579684989682,0.0006458769328810212,8.338235349159069e-05,60,-0.900240286759294,0.4694443817542915,0.060605009083500264,60,0.012031521762440224,0.0012174956689470493,0.00015717801499705268,60,3.9772134169066016,2.6912160296978236,0.3474344954688705,60,0.0014626830090197819,0.0006701575377932458,8.651696610695362e-05,60,0.7,0.9
bc_plus_de_vjepa,action_mean_consistency_score,button-press-v3,background_shift,0.8,0.4033755872716886,0.05207556439232955,60,48.41482232153789,25.804199980725386,3.3313078929185056,60,101.51666666666667,49.72006097418663,6.418832270848071,60,0.022451517196525626,0.01243803394013054,0.0016057432769896068,60,0.7730687330205879,0.022705361279843635,0.002931249536881904,60,0.0,0.0,0.0,60,0.0007869982036126865,0.00025286325409079347,3.2644505732048586e-05,60,-0.900240286759294,0.4694443817542915,0.060605009083500264,60,0.010562998447449172,0.0018245990360171555,0.000235554722666685,60,3.546057057172635,1.1409569687749102,0.1472969112934841,60,0.0011558476125455802,0.00025134436398161993,3.244841786213031e-05,60,0.7,0.9
bc_plus_vjepa,random_candidate_control,button-press-v3,background_shift,0.7333333333333333,0.4459484908564835,0.057571702611783036,60,52.531708491143796,28.568589692799968,3.688189070161571,60,109.5,55.13235230956902,7.117556077740027,60,0.023364475740422837,0.014721176234833981,0.0019004956798032138,60,0.8011213560114804,0.02612771604049912,0.0033730736366429826,60,0.10878197081876642,0.004881825390706178,0.0006302409479099181,60,0.0013835168627459736,0.00010245643756826921,1.322706921378822e-05,60,-0.925162678003081,0.45497779150944184,0.05873738031367662,60,0.011936539950048352,0.0012401963906301082,0.00016010866556456522,60,3.9701528691625176,2.7128224696790766,0.3502238748761446,60,0.0014408261153009718,0.0006807468794988447,8.788404424272309e-05,60,0.6166666666666667,0.8333333333333334
bc_plus_de_vjepa,random_candidate_control,button-press-v3,background_shift,0.7333333333333333,0.4459484908564835,0.057571702611783036,60,52.531708491143796,28.568589692799968,3.688189070161571,60,109.5,55.13235230956902,7.117556077740027,60,0.023364475740422837,0.014721176234833981,0.0019004956798032138,60,0.8011213560114804,0.02612771604049912,0.0033730736366429826,60,0.10878197081876642,0.004881825390706178,0.0006302409479099181,60,0.0013835168627459736,0.00010245643756826921,1.322706921378822e-05,60,-0.925162678003081,0.45497779150944184,0.05873738031367662,60,0.010460716918827672,0.0018772059333084607,0.00024234624390351398,60,3.6153467888512814,1.2143401869137327,0.15677064401824295,60,0.0011493679715664034,0.00026729407514420597,3.450751671911412e-05,60,0.6166666666666667,0.8333333333333334
bc_only,bc_only,drawer-open-v3,clean,1.0,0.0,0.0,60,372.4605484531157,37.62804813962679,4.857760126502185,60,92.96666666666667,7.135413393335057,0.9211779080230675,60,0.027696646457849375,0.0011701495252811576,0.00015106565413288128,60,1.1889102503861195,0.025387169196032924,0.003277469450119515,60,0.0,0.0,0.0,60,,,,0,-8.252214808109187,0.5751666287529216,0.07425369248181098,60,,,,0,,,,0,,,,0,1.0,1.0
bc_plus_vjepa,entropy_score,drawer-open-v3,clean,0.5833333333333334,0.4971671160112442,0.06418399868645065,60,485.09977836549734,104.61407693132725,13.505619257796397,60,152.93333333333334,44.99976145573937,5.8094442233795,60,0.09063767887471881,0.07717159844329917,0.009962810519036797,60,0.9874495473315503,0.0571532098020045,0.007378447658182064,60,0.155346296656345,0.003979861185290259,0.0005137978696948828,60,-8.808913748815343,1.179881442481623,0.152322039241017,60,-8.524547718701537,1.1564043878344,0.1492911645187938,60,0.004930368936891222,0.001313983454652819,0.00016963453456874856,60,3.058564371669212,4.3909668514528395,0.5668713829808555,60,0.0014183624564743553,0.0011784925406611616,0.00015214273278701154,60,0.45,0.7
bc_plus_de_vjepa,entropy_score,drawer-open-v3,clean,0.4666666666666667,0.5030977485864635,0.06494964005966064,60,505.63550364985105,87.95134967524886,11.354470418956797,60,164.73333333333332,40.96872170561452,5.289039229375045,60,0.11338599176629208,0.08131286402949355,0.010497445607288554,60,0.9905913548475629,0.04841588001725221,0.006250463233293142,60,0.15519477894354297,0.003593490283997932,0.00046391760082273835,60,-8.464831526021397,1.1631360874136552,0.15016022319753136,60,-8.321410623989847,1.2150240772364136,0.15685893387925545,60,0.004675771008696055,0.0008064364914163915,0.00010411050336765416,60,2.698447046357076,4.3728398499089955,0.5645311971443226,60,0.0012587213714951382,0.0006435559465003776,8.308271543829045e-05,60,0.3333333333333333,0.6
bc_plus_vjepa,decision_consistency_score,drawer-open-v3,clean,0.7833333333333333,0.415450201656585,0.05363439040648223,60,420.1025472946713,89.68584916146595,11.578393339760934,60,124.3,42.8451290667418,5.531282378053277,60,0.05758694548394205,0.06038276569429434,0.007795381531064884,60,1.1422776450309156,0.05351676985289097,0.006908985279435396,60,0.1490631462192768,0.0044971469495529125,0.0005805791747021972,60,4.56691525776716,9.415778149513216,1.2155717321549457,60,-7.763495607934889,0.8090152967699763,0.10444342570723897,60,0.005369159946416257,0.0020558993763625266,0.00026541546820434267,60,4.862827247148467,10.37746976663616,1.3397255860650938,60,0.0021953019814513653,0.001802808116414265,0.000232741527042667,60,0.6833333333333333,0.8833333333333333
