candidate,baseline,shift,metric,pairs,candidate_mean,baseline_mean,mean_change,change_stderr,relative_change_percent,paired_t,paired_t_p,wilcoxon_w,wilcoxon_p
bjepa,vjepa,blur,latent_mse,30,0.22182156221968902,0.2413243203515974,-0.01950275813190837,0.00224325766758257,-8.081555188260277,-8.693944709849303,1.4281398138827678e-09,3.0,2.3318411358769346e-06
bjepa,vjepa,blur,decision_kl,30,463.1012042900775,613.6782337243941,-150.57702943431642,52.20760233577713,-24.536804657461794,-2.884197371598659,0.007325650016620784,61.0,0.00018860027194023132
bjepa,vjepa,blur,action_mse,30,0.1355063513046297,0.14579249368304464,-0.010286142378414959,0.003204319083959566,-7.0553305719409725,-3.210086795009318,0.0032339856219866497,87.0,0.0020201820880174637
bjepa,vjepa,blur,nll,30,66.68470951190811,,,,,,,,
bjepa,vjepa,blur,uncertainty,30,0.03950947903920601,,,,,,,,
bjepa,vjepa,brightness,latent_mse,30,0.04877559762823129,0.05121179415409665,-0.002436196525865363,0.0004084560890222017,-4.757100519725652,-5.964402518021816,1.7562736515661833e-06,26.0,2.1468125459433473e-05
bjepa,vjepa,brightness,decision_kl,30,215.528050090194,308.51637793566437,-92.98832784547034,27.916206954747192,-30.140483454288905,-3.330980028777067,0.0023693646304137343,62.0,0.00020912662148475647
bjepa,vjepa,brightness,action_mse,30,0.07247972884478861,0.07941397049997331,-0.0069342416551847145,0.002107293483186078,-8.73176547089664,-3.2905913250871124,0.0026299827972703564,87.0,0.0020201820880174637
bjepa,vjepa,brightness,nll,30,33.89328411802584,,,,,,,,
bjepa,vjepa,brightness,uncertainty,30,0.02186105255876134,,,,,,,,
bjepa,vjepa,clean,latent_mse,30,0.002045383182472792,0.0015061268659015692,0.0005392563165712227,9.289135938180341e-05,35.804176180631586,5.805236570548652,2.721252472119667e-06,0.0,1.7180929312456739e-06
bjepa,vjepa,clean,decision_kl,30,0.42569462332856944,0.3495686569876194,0.07612596634094997,0.012104111093270177,21.77711440063292,6.289265337565814,7.225618050236803e-07,2.0,5.587935447692871e-09
bjepa,vjepa,clean,action_mse,30,0.0009997014612538665,0.0007337387379107317,0.0002659627233431347,5.9913404372189e-05,36.24760553060677,4.4391188604630685,0.00012012436093195127,0.0,1.862645149230957e-09
bjepa,vjepa,clean,nll,30,-0.5640194415752753,,,,,,,,
