candidate,candidate_planner_score,baseline,baseline_planner_score,planner_alpha,planning_horizon,metric,visual_condition,mean_difference,stderr,paired_t_pvalue,bootstrap_ci_low,bootstrap_ci_high,paired_units
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,5,success,background_shift,-0.26666666666666666,0.11785113019775793,0.053492987351954395,-0.5,-0.06666666666666667,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,5,success,brightness,0.011111111111111108,0.06549903401417553,0.8695061905717973,-0.1111111111111111,0.13333333333333333,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,5,success,clean,-0.7444444444444446,0.09145598685085737,3.853615348085341e-05,-0.8999999999999999,-0.5666666666666668,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,5,return,ALL,-133.59527172856,37.14159218913924,0.0013249590601078578,-207.31306767106062,-64.4948683253254,27
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,5,return,background_shift,-181.05719139405306,86.41114652658952,0.06944343960529502,-331.65876157417375,-27.449499763523484,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,5,return,brightness,-97.9923227010763,59.19807771002982,0.13645195586752842,-223.9256095445314,-8.465036143820749,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,5,return,clean,-121.73630109055063,44.957765897086055,0.02674934851353235,-205.08696868708117,-34.77097255109551,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,1,success,ALL,0.007407407407407403,0.01404705759045134,0.602436996703092,-0.01851851851851852,0.037037037037037035,27
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,1,success,background_shift,0.0,0.0,,0.0,0.0,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,1,success,brightness,0.044444444444444446,0.024216105241892633,0.10378649158627154,0.011111111111111108,0.1,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,1,success,clean,-0.022222222222222237,0.032394177193585,0.5121034947040563,-0.07777777777777778,0.044444444444444425,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,1,return,ALL,11.446660031543864,9.603029020587577,0.24403399488194916,-5.683798929450772,31.758856847934204,27
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,1,return,background_shift,0.34887634767598996,0.3298994996388623,0.3211576499146129,-0.2525506312591479,0.9425618678525637,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,1,return,brightness,14.395552605500066,5.702810211604322,0.03557026625921297,3.6156259061126415,24.4599824967919,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,1,return,clean,19.59555114145553,29.012300745838616,0.518449899473971,-29.81755018033652,77.42174538252017,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,3,success,ALL,-0.12222222222222223,0.07904943336596147,0.13415505139308906,-0.27777777777777773,0.025925925925925925,27
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,3,success,background_shift,-0.022222222222222216,0.014698618394803279,0.16902020301916992,-0.055555555555555546,0.0,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,3,success,brightness,0.23333333333333334,0.07817359599705716,0.017471713096659156,0.09999999999999999,0.38888888888888884,9
